Question ID,Sentence Position,Answer,Pronouns,Top Pronoun,Top Q Mismatch,Clean Q Scores,Top IR Mismatch,Clean IR Scores,category
3956,2,muhammad_ali_jinnah,"['he', 'who', 'he', 'his', 'his', 'he']",he,0,"jawaharlal_nehru:0.0339485862745, william_henry_harrison:0.0276565236629, muhammad_ali_jinnah:0.0238079292969, winston_churchill:0.0159822772067, brigham_young:0.0123679314885, kwame_nkrumah:0.0115088954258, eleanor_roosevelt:0.0106325721797, indira_gandhi:0.0105336775395, william_tecumseh_sherman:0.010302333255, booker_t._washington:0.00846762298683, alexander_h._stephens:0.0084104891403, francisco_franco:0.0083513192831, charles_stewart_parnell:0.00775267000854, adolf_eichmann:0.00692386023627, hideki_tojo:0.00691476069712, victoria_woodhull:0.00679365224992, benjamin_disraeli:0.00665002750134, benito_mussolini:0.00655402445239",0,"muhammad_ali_jinnah:6.60319267007, jawaharlal_nehru:3.77576068778, winston_churchill:3.21138347661, ulysses_s._grant:2.58301394344, neville_chamberlain:2.48578650775, james_a._garfield:2.35853605199, leon_trotsky:2.11646306936, benjamin_disraeli:1.96222814566, adolf_hitler:1.94780754681, charles_evans_hughes:1.92406967857, mikhail_gorbachev:1.90267838171, konrad_adenauer:1.872694876, haile_selassie:1.80955977707, charles_lindbergh:1.71707495555, john_c._calhoun:1.70685302581, gamal_abdel_nasser:1.70574592163, john_quincy_adams:1.67774629388",history
3956,3,muhammad_ali_jinnah,"['he', 'who', 'he', 'his', 'his', 'he']",he,0,"muhammad_ali_jinnah:0.0630508189849, jawaharlal_nehru:0.0319637331526, indira_gandhi:0.0217465292126, benjamin_disraeli:0.0188099892498, william_henry_harrison:0.012948167697, winston_churchill:0.0129207125709, kwame_nkrumah:0.0112497447752, brigham_young:0.0100349276166, eleanor_roosevelt:0.00988963458383, victoria_woodhull:0.00859869767918, chiang_kai-shek:0.00856331601846, william_tecumseh_sherman:0.00835261585071, booker_t._washington:0.00828536863161, alexander_h._stephens:0.00795355850929, john_c._calhoun:0.00753426580371, arthur_wellesley,_1st_duke_of_wellington:0.00739868430043, henry_l._stimson:0.00695954007993, charles_stewart_parnell:0.00683684812873",0,"muhammad_ali_jinnah:7.02098290726, jawaharlal_nehru:4.66069416136, winston_churchill:3.01906872095, indira_gandhi:2.5361896384, ulysses_s._grant:2.41779458173, neville_chamberlain:2.32477051003, james_a._garfield:2.20300450233, leon_trotsky:1.97135187952, konrad_adenauer:1.95566459431, benjamin_disraeli:1.82377732167, adolf_hitler:1.81133827584, gamal_abdel_nasser:1.80497763118, charles_evans_hughes:1.78730216188, mikhail_gorbachev:1.76681992498, charles_stewart_parnell:1.73328978018, haile_selassie:1.6777146981, charles_lindbergh:1.58980064702",history
4125,0,jawaharlal_nehru,"['his', 'he', 'his']",his,0,"henry_i_of_england:0.145803962254, eleanor_of_aquitaine:0.0767178012281, arthur_wellesley,_1st_duke_of_wellington:0.0292442997586, alfred_the_great:0.0250406850969, alfred_dreyfus:0.0171255678914, girolamo_savonarola:0.0167830931862, hugh_capet:0.01509700885, tokugawa_ieyasu:0.013706706192, robert_walpole:0.0108203387192, hideki_tojo:0.0106979390138, mary,_queen_of_scots:0.0100239278371, aaron_burr:0.00821610482767, clarence_darrow:0.00732734748414",0,"jawaharlal_nehru:5.84066488384, claudius:4.05584405771, maria_theresa:3.43395115716, suleiman_the_magnificent:3.39250467719, charles_sumner:3.15570496275, christopher_columbus:2.84429303945, napoleon_iii:2.62824643295, louis_riel:2.59576877376, nero:2.5248685287, thomas_nast:2.48097403022, john_hay:2.23538421719, henry_the_navigator:2.22333562287, alfred_the_great:1.97204037312, vasco_da_gama:1.84594300744",history
4125,1,jawaharlal_nehru,"['his', 'he', 'his', 'his']",his,0,"henry_i_of_england:0.0224379954671, oliver_cromwell:0.016212259339, tecumseh:0.0151424531434, hideki_tojo:0.0149221325912, francisco_franco:0.0134246005594, arthur_wellesley,_1st_duke_of_wellington:0.0102253486827, eleanor_of_aquitaine:0.00995928720699, napoleon_iii:0.00934471190855, henry_vii_of_england:0.00929387012116, alexander_kerensky:0.00925058831107, david_lloyd_george:0.00913253100746, adolf_eichmann:0.00856599024548, otto_von_bismarck:0.00807851890703, mark_antony:0.00796382043866, maria_theresa:0.00780550581077",0,"muhammad_ali_jinnah:6.32382971561, jawaharlal_nehru:5.98303943728, henry_vii_of_england:2.1956375374, winston_churchill:2.17788196436, benjamin_disraeli:2.08133687437, chiang_kai-shek:2.06496931945, robert_walpole:2.03399657347, napoleon_iii:1.99545976439, babur:1.95872185353, louis_riel:1.93751010932, suleiman_the_magnificent:1.92589380516, kublai_khan:1.87700228859, genghis_khan:1.76881821937, francis_drake:1.76877755029, ivan_the_terrible:1.76229765282, attila:1.7538605838, charles_sumner:1.72922760726, william_ewart_gladstone:1.71893504815, marco_polo:1.71821316503",history
4125,2,jawaharlal_nehru,"['his', 'he', 'his', 'his', 'his', 'he', 'his']",his,0,"hideki_tojo:0.0143920339482, david_livingstone:0.0108431557392, alfred_the_great:0.0107652273361, napoleon_iii:0.0106107943661, otto_von_bismarck:0.0103903565514, henry_i_of_england:0.00872233697104, lewis_cass:0.00863881569392, robert_walpole:0.00845913818069, charles_stewart_parnell:0.00768169801219, muhammad_ali_jinnah:0.00691349304212, david_lloyd_george:0.00682696208261, alexander_kerensky:0.00657898200081, barry_goldwater:0.00647113512102, adolf_eichmann:0.00630442965159",0,"jawaharlal_nehru:5.20749194434, muhammad_ali_jinnah:4.48012516307, winston_churchill:2.64991575343, napoleon_iii:2.29564407175, otto_von_bismarck:2.27032857754, margaret_thatcher:2.18006002796, charles_sumner:2.08123795595, konrad_adenauer:1.96934500277, fidel_castro:1.89011682627, salvador_allende:1.76579242576, benjamin_disraeli:1.60838069654, william_ewart_gladstone:1.60672025496, huey_long:1.60225832519, ronald_reagan:1.59475980424, pierre_trudeau:1.5777588124, robert_walpole:1.54844131529, nelson_mandela:1.51240052154, william_howard_taft:1.49519699912",history
4125,3,jawaharlal_nehru,"['his', 'he', 'his', 'his', 'his', 'he', 'his', 'his', 'he', 'he']",his,0,"francisco_franco:0.0175062356277, napoleon_iii:0.014698105653, mark_antony:0.0130037642572, hideki_tojo:0.0102358802029, jawaharlal_nehru:0.00848538770375, paul_von_hindenburg:0.00830473184535, robert_walpole:0.00824795995578, john_brown_(abolitionist):0.00788089376718, charles_stewart_parnell:0.00723069531726, david_lloyd_george:0.00703844584647, oliver_cromwell:0.00693282431528, konrad_adenauer:0.00645522367706, brian_mulroney:0.00632550882772, alfred_the_great:0.00627854633979, winston_churchill:0.00624333067281, otto_von_bismarck:0.00616194136329, thomas_paine:0.00614407261416",0,"jawaharlal_nehru:5.40371385279, muhammad_ali_jinnah:3.64744372786, winston_churchill:2.67516841855, napoleon_iii:2.30129170609, margaret_thatcher:2.18726290796, fidel_castro:2.09223108478, otto_von_bismarck:1.94254228198, konrad_adenauer:1.83360421958, charles_sumner:1.80559803044, gamal_abdel_nasser:1.76695241238, pierre_trudeau:1.72939509777, charles_de_gaulle:1.71457860741, nelson_mandela:1.70023512128, mao_zedong:1.68005366188, adolf_hitler:1.62442497552, ronald_reagan:1.57930278008, salvador_allende:1.56334845133",history
4125,4,jawaharlal_nehru,"['his', 'he', 'his', 'his', 'his', 'he', 'his', 'his', 'he', 'he']",his,0,"jawaharlal_nehru:0.0248515204152, muhammad_ali_jinnah:0.018059015985, napoleon_iii:0.014330951091, kwame_nkrumah:0.0122941569598, francisco_franco:0.0121854362844, neville_chamberlain:0.0119924753202, indira_gandhi:0.0111423334274, hideki_tojo:0.00953871749823, winston_churchill:0.00930723975944, paul_von_hindenburg:0.00890720351555, benjamin_disraeli:0.00864755908722, camillo_benso,_count_of_cavour:0.00778385428867, konrad_adenauer:0.00774792817118, adolf_eichmann:0.00748425272534, brian_mulroney:0.00678008793973, nelson_mandela:0.00675659807949, oliver_cromwell:0.00645396144661, tecumseh:0.00609905250417",0,"jawaharlal_nehru:7.07066106962, muhammad_ali_jinnah:4.54568077087, indira_gandhi:3.34104286471, winston_churchill:3.05312831596, nelson_mandela:2.3411095638, fidel_castro:2.13320277976, gamal_abdel_nasser:2.07905794917, charles_de_gaulle:2.04850214442, margaret_thatcher:1.93157307842, napoleon_iii:1.91845819231, mikhail_gorbachev:1.89043749036, benjamin_disraeli:1.73601510414, ronald_reagan:1.73122216039, otto_von_bismarck:1.67139863092, konrad_adenauer:1.59400744896, brian_mulroney:1.49177330085",history
159067,0,battle_of_caporetto,['its'],its,0,"battle_of_caporetto:0.324992233108, battle_of_kings_mountain:0.0660564625035, finland:0.0369406140652, second_boer_war:0.0183448003736, peace_of_westphalia:0.0176221581758, battle_of_antietam:0.0129145852614, battle_of_plassey:0.00903232806296, cultural_revolution:0.00878294065745, first_crusade:0.00665326599381, night_of_the_long_knives:0.00595593625046, alexander_kerensky:0.00590629582586, salvador_allende:0.00568267431707, tokugawa_ieyasu:0.00565169237584, battle_of_the_thames:0.0054330616415",0,"battle_of_caporetto:3.93554324643, ethiopia:2.58518253768, battle_of_culloden:2.13988862137, battle_of_the_little_bighorn:2.01212879691, battle_of_antietam:1.99231593019, alfred_the_great:1.9488709782, suez_crisis:1.90381251529, meiji_restoration:1.83663434203, second_boer_war:1.77315725261, han_dynasty:1.75919799959, vyacheslav_molotov:1.74343230014, black_hawk_war:1.67472762279",history
159067,1,battle_of_caporetto,['its'],its,0,"battle_of_caporetto:0.60371616303, alexander_kerensky:0.0184137701031, night_of_the_long_knives:0.0172590629921, battle_of_bannockburn:0.0115245911313, battle_of_the_bulge:0.0105093214732, battle_of_kings_mountain:0.01011877117, peace_of_westphalia:0.00769760013315, battle_of_tannenberg:0.00588738095035, battle_of_trafalgar:0.00536790158002, congress_of_berlin:0.00399257751413, boston_massacre:0.00375976189613, battle_of_leyte_gulf:0.00349788809682",0,"battle_of_caporetto:5.02713965355, battle_of_austerlitz:3.11995975949, battle_of_antietam:2.90496624209, battle_of_the_bulge:2.41005162609, battle_of_blenheim:2.16543450682, jameson_raid:2.06702482182, finland:1.88439473365, battle_of_gettysburg:1.77508914829",history
159067,2,battle_of_caporetto,['its'],its,0,"battle_of_caporetto:0.344996863523, battle_of_the_bulge:0.0165234270911, alexander_kerensky:0.0163188166703, battle_of_bannockburn:0.0121871239092, battle_of_kings_mountain:0.0120075653065, battle_of_trafalgar:0.0115427250336, night_of_the_long_knives:0.0105914441996, battle_of_tannenberg:0.00871789119912, peace_of_westphalia:0.00731911066718, hideki_tojo:0.00725234322679, battle_of_leyte_gulf:0.00709320780586, congress_of_berlin:0.00633401571822, second_boer_war:0.00572848969352, battle_of_austerlitz:0.00547242558683",0,"battle_of_caporetto:4.38351471638, battle_of_the_bulge:2.57198893935, battle_of_austerlitz:2.23498483761, spanish_civil_war:2.20399264443, battle_of_antietam:2.19329462601, war_of_the_austrian_succession:2.08032396489, battle_of_blenheim:1.91685142503, crimean_war:1.91528338337, battle_of_ayacucho:1.82723551311",history
143399,0,charlemagne,['he'],he,1,"edward_the_confessor:0.0522273389307, henry_i_of_england:0.0521339032727, william_lloyd_garrison:0.0463580882506, william_the_conqueror:0.0363960990792, eleanor_of_aquitaine:0.0272497313336, john_sherman:0.0237111435571, hannibal:0.0204112831704, genghis_khan:0.0168792455778, otto_von_bismarck:0.016214243514, philip_ii_of_macedon:0.0144863525066, kublai_khan:0.0122245389017, john_marshall:0.0105170736757, john_wycliffe:0.00992188311823, william_penn:0.00990707030072",0,"william_the_conqueror:2.34525632963, toyotomi_hideyoshi:2.34525632963, tokugawa_ieyasu:2.34525632963, shaka:2.34525632963, shah_jahan:2.34525632963, otto_von_bismarck:2.34525632963, miguel_hidalgo_y_costilla:2.34525632963, mary_baker_eddy:2.34525632963, mark_antony:2.34525632963",history
143399,1,charlemagne,"['he', 'his', 'he', 'his', 'he', 'himself']",he,0,"pepin_the_short:0.688605750563, charlemagne:0.127914853083, william_the_conqueror:0.0504125065313, henry_i_of_england:0.0141608929532, hannibal:0.00510247568461, christopher_columbus:0.00345437955667, attila:0.00344231354196, edward_the_confessor:0.00318669452789, oliver_cromwell:0.00258219377479, atahualpa:0.00237252289669, tecumseh:0.00233435049519, haile_selassie:0.00213673707489, william_lloyd_garrison:0.002126775708, peter_the_great:0.00210145082794, eleanor_of_aquitaine:0.00199664653975, charles_martel:0.00197682141021",0,"charlemagne:7.55212923517, pepin_the_short:5.15413296347, charles_martel:3.83606626616, alfred_the_great:3.38565226399, eleanor_of_aquitaine:3.26836782728, attila:2.28323201554, cyrus_the_great:2.2701836345, hugh_capet:1.86768222953, vasco_da_gama:1.7714896343, henry_i_of_england:1.77085773291, edward_the_confessor:1.74541147899, john_wilkes_booth:1.7339433738, john_wycliffe:1.67610546928",history
143399,2,charlemagne,"['he', 'his', 'he', 'his', 'he', 'himself', 'who']",he,0,"pepin_the_short:0.302459273465, charlemagne:0.300931407221, william_the_conqueror:0.0357636180498, claudius:0.0203884874284, henry_i_of_england:0.0156453511545, haile_selassie:0.0113623500239, attila:0.0109530957223, edward_the_confessor:0.00835992485851, peter_the_great:0.00733473954979, charles_martel:0.00651886436918, ivan_the_terrible:0.00634864745852, hannibal:0.00526564092205, atahualpa:0.004756150186, nero:0.00445332995142, tecumseh:0.00441369673432, eleanor_of_aquitaine:0.00437882909629",0,"charlemagne:6.75070889414, pepin_the_short:3.99715437356, charles_martel:3.92265315298, alfred_the_great:3.00715572434, eleanor_of_aquitaine:2.87189613919, attila:2.78903615576, cyrus_the_great:2.27119112089, peter_the_great:2.0899961901, henry_i_of_england:2.00218268221, haile_selassie:1.95071959264, genghis_khan:1.90271748853, napoleon_iii:1.89822943457",history
2089,0,thomas_hart_benton_(politician),"['his', 'him']",his,0,"thomas_hart_benton_(politician):0.249765457822, warren_g._harding:0.0808383212284, booker_t._washington:0.0471355977955, john_sherman:0.0428312294089, marcus_licinius_crassus:0.0136579030916, adolf_eichmann:0.0135465680508, claudius:0.0100513229625, toyotomi_hideyoshi:0.00752754896209, mao_zedong:0.00711532921405, hubert_humphrey:0.00666221795425, solon:0.0065994497239",0,"eleanor_roosevelt:4.11908371198, charles_lindbergh:3.27751001652, huey_long:3.1065502424, woodrow_wilson:2.61487886755, thomas_hart_benton_(politician):2.54114442561, john_adams:2.36088426354, booker_t._washington:2.34109167195, herbert_hoover:2.28669077566, louis_brandeis:2.28554632843, winston_churchill:2.153862725, charles_de_gaulle:2.1409787738, benjamin_disraeli:2.10596347157, william_howard_taft:2.03964955716, harry_s._truman:2.0115555229, harry_s._truman:2.0115555229, claudius:1.99909176753, mary_baker_eddy:1.99335972806, hubert_humphrey:1.97160715196, william_tecumseh_sherman:1.93976435329, calvin_coolidge:1.92677561342",history
2089,1,thomas_hart_benton_(politician),"['his', 'him', 'he']",his,0,"claudius:0.0418869097373, huey_long:0.033529331848, thomas_hart_benton_(politician):0.0249570199358, girolamo_savonarola:0.0144655092852, warren_g._harding:0.0131001146132, daniel_boone:0.0100292066527, hubert_humphrey:0.0100017776706, amelia_earhart:0.00923097941574, julius_nyerere:0.00839143307807, booker_t._washington:0.00828564890856",0,"eleanor_roosevelt:2.95034230263, woodrow_wilson:2.63685655887, charles_lindbergh:2.50481113687, thomas_hart_benton_(politician):2.46626176065, charles_de_gaulle:2.3530019104, thomas_jefferson:2.22898393294, amelia_earhart:2.13323619931, harry_s._truman:2.10597811079, harry_s._truman:2.10597811079, grover_cleveland:2.10437592463, william_jennings_bryan:2.04263581033, huey_long:1.97814144834, hubert_humphrey:1.97132448569, william_howard_taft:1.95159989178, john_adams:1.93726206584, william_mckinley:1.92036247154, herbert_hoover:1.9177680406, eugene_v._debs:1.8844681032, james_buchanan:1.77931584277",history
2089,2,thomas_hart_benton_(politician),"['his', 'him', 'he', 'his', 'his', 'his', 'his', 'him', 'his']",his,0,"thomas_hart_benton_(politician):0.160164363493, claudius:0.0148988848523, horace_greeley:0.0102226652573, warren_g._harding:0.0097325691983, huey_long:0.00936758778821, joseph_mccarthy:0.0092985808849, daniel_boone:0.00902693749327, hubert_humphrey:0.0085381177345, nelson_mandela:0.00845981572078, girolamo_savonarola:0.0073275250486",0,"thomas_hart_benton_(politician):3.51656479896, woodrow_wilson:2.9029864789, john_sherman:2.59605101333, huey_long:2.46828199048, william_howard_taft:2.44814089865, charles_de_gaulle:2.43796565056, herbert_hoover:2.34361809112, eleanor_roosevelt:2.33869187453, thomas_jefferson:2.28428468612, hubert_humphrey:2.24594485907, william_jennings_bryan:2.19590368336, thaddeus_stevens:2.01144611661, charles_lindbergh:1.99970504212, william_mckinley:1.97950328323, grover_cleveland:1.94257000706, harry_s._truman:1.94074620572, harry_s._truman:1.94074620572, john_adams:1.93211933168, andrew_jackson:1.87177362437, john_brown_(abolitionist):1.86485248512",history
