Question ID,Sentence Position,Male Pronoun,Female Pronoun,Neuter Pronoun,Plural Pronoun
107706,5,4,1,1,1
179387,0,1,0,0,0
179387,1,1,0,1,0
179387,2,1,0,2,1
136053,0,0,0,0,0
136053,1,1,0,0,0
136053,2,3,0,0,0
136053,3,3,0,0,0
101568,0,0,0,1,0
101568,1,0,0,4,1
101568,2,0,0,4,1
101568,3,0,0,5,1
101568,4,1,0,5,1
101568,5,2,0,6,2
143904,0,1,0,0,0
143904,1,3,0,0,0
143904,2,3,0,0,0
152774,0,0,0,2,1
152774,1,3,0,4,3
152774,2,3,0,4,3
177697,0,1,0,0,0
177697,1,3,0,0,0
177697,2,3,0,0,0
101578,0,0,0,0,0
101578,1,2,0,1,1
101578,2,2,0,2,2
101578,3,4,0,3,3
101578,4,5,1,3,3
5325,0,4,0,0,0
5325,1,5,0,0,0
5325,2,7,1,0,0
182737,0,1,1,0,0
182737,1,4,2,0,0
182737,2,4,2,0,0
182737,3,4,2,0,0
101589,0,0,0,0,0
101589,1,0,0,1,0
101589,2,1,2,1,0
101589,3,2,3,1,0
101589,4,2,5,1,0
101589,5,2,5,1,0
179416,0,1,0,0,0
179416,1,2,1,0,0
179416,2,2,1,0,0
122074,0,0,0,0,0
122074,1,1,1,0,0
122074,2,3,1,0,0
122074,3,5,2,0,0
122074,4,5,2,1,1
122074,5,5,2,1,1
179421,0,0,0,0,0
179421,1,1,0,1,1
179421,2,2,1,1,1
179421,3,2,1,2,2
179428,0,1,0,0,0
179428,1,1,0,0,0
179428,2,2,0,0,0
179428,3,2,0,0,0
113894,0,0,0,1,0
113894,1,1,0,1,0
113894,2,1,0,1,0
113894,3,4,0,2,1
113894,4,4,0,3,2
4988,0,0,0,0,0
4988,1,0,0,0,0
4988,2,0,1,1,1
4988,3,0,1,1,1
150765,0,2,0,1,1
150765,1,4,0,2,2
150765,2,6,0,2,2
150765,3,6,0,2,2
140526,0,1,0,0,0
140526,1,5,1,0,0
140526,2,6,1,0,0
103667,0,1,0,0,0
103667,1,2,0,0,0
103667,2,5,0,1,0
103667,3,5,0,1,0
113910,0,0,0,0,0
113910,1,2,0,0,0
113910,2,6,2,0,0
113910,3,6,2,0,0
113910,4,6,2,0,0
113910,5,7,2,1,1
5566,0,0,3,0,0
5566,1,3,4,0,0
5566,2,3,5,1,1
5566,3,3,5,1,1
179448,0,1,0,0,0
179448,1,2,0,1,1
179448,2,2,0,1,1
179450,0,0,0,0,0
179450,1,0,0,1,0
179450,2,0,0,1,0
153471,0,1,0,0,0
153471,1,4,0,0,0
153471,2,5,1,0,0
102954,0,1,0,0,0
102954,1,2,0,1,1
102954,2,2,0,2,2
102954,3,4,0,3,3
102954,4,4,0,3,3
179454,0,0,0,3,3
179454,1,1,0,3,3
179454,2,1,0,3,3
5384,0,1,0,0,0
5384,1,3,0,0,0
5384,2,5,0,0,0
5384,3,6,0,0,0
5384,4,6,0,0,0
122121,0,1,0,1,0
122121,1,1,0,2,1
122121,2,3,0,2,1
122121,3,5,0,2,1
122121,4,5,0,2,1
101642,0,1,1,0,0
101642,1,1,1,0,0
101642,2,3,2,0,0
101642,3,4,2,2,2
101642,4,5,3,2,2
5389,0,0,0,0,0
5389,1,1,0,0,0
5389,2,1,0,1,1
171279,0,0,0,1,0
171279,1,2,2,1,0
171279,2,2,2,3,2
5393,0,1,1,0,1
5393,1,1,1,0,1
5393,2,2,1,3,4
109847,0,2,0,0,1
109847,1,4,0,1,2
109847,2,6,0,2,3
109847,3,6,0,2,3
107315,0,0,2,0,0
107315,1,2,2,2,2
107315,2,3,2,2,2
107315,3,6,2,2,2
107315,4,6,2,2,2
109103,0,0,1,1,1
109103,1,0,1,1,1
109103,2,0,1,1,1
109103,3,1,4,1,1
109103,4,1,5,4,3
101663,0,0,1,0,0
101663,1,2,2,0,0
101663,2,7,2,0,0
101663,3,9,2,0,0
101663,4,9,2,0,0
101663,5,9,2,3,3
101663,6,9,2,3,3
5408,0,1,2,0,1
5408,1,1,2,0,1
5408,2,1,2,0,2
5408,3,1,2,0,2
103713,0,1,1,0,0
103713,1,2,1,0,0
103713,2,4,1,1,1
103713,3,6,3,1,1
5410,0,1,0,1,1
5410,1,3,0,1,1
5410,2,3,0,1,1
188059,0,0,0,0,0
188059,1,1,1,0,0
188059,2,2,2,0,0
5413,0,0,0,3,1
5413,1,0,0,5,2
5413,2,0,0,6,3
183598,0,1,1,0,0
183598,1,1,1,0,0
183598,2,1,1,0,0
183598,3,1,1,0,0
183599,0,0,0,1,0
183599,1,0,0,1,0
183599,2,2,0,3,2
183599,3,2,0,4,3
183601,0,1,0,0,0
183601,1,1,0,1,1
183601,2,1,0,2,1
183601,3,1,0,2,1
183602,0,1,2,0,0
183602,1,2,2,1,1
183602,2,3,2,1,1
183602,3,3,2,1,1
140596,0,0,0,0,0
140596,1,1,1,0,0
184377,0,0,0,0,0
184377,1,0,0,1,1
184377,2,0,1,3,2
184377,3,1,2,3,2
171319,0,0,0,1,0
171319,1,0,0,4,0
171319,2,0,0,5,1
171320,0,0,0,1,0
171320,1,0,0,1,0
171320,2,0,0,2,0
171320,3,0,0,2,0
183611,0,4,3,0,0
183611,1,7,4,0,0
183611,2,7,4,0,0
183616,0,2,0,0,0
183616,1,2,1,0,0
183616,2,3,2,0,0
183616,3,3,2,0,0
183618,0,2,0,0,0
183618,1,4,0,0,0
183618,2,4,0,0,0
5444,0,4,0,0,0
5444,1,8,1,0,0
5444,2,8,1,0,0
183621,0,0,1,0,0
183621,1,2,4,1,1
183621,2,4,6,1,1
183621,3,4,6,2,2
183622,0,1,0,0,0
183622,1,3,0,1,2
183622,2,3,0,1,2
183623,0,2,0,0,0
183623,1,5,0,0,0
183623,2,6,1,0,0
183626,0,3,1,0,0
183626,1,5,1,0,0
183626,2,5,1,1,1
183626,3,5,1,1,1
183628,0,0,0,0,0
183628,1,2,1,0,0
183628,2,2,1,1,1
183628,3,2,1,1,1
173391,0,0,0,0,0
173391,1,1,1,0,0
173391,2,1,1,1,1
140624,0,0,3,0,0
140624,1,0,5,0,0
140624,2,0,5,0,0
150868,0,1,1,0,1
150868,1,1,1,1,2
150868,2,1,1,1,2
122197,0,0,0,2,2
122197,1,1,0,3,3
122197,2,4,0,5,4
122197,3,4,0,5,4
183642,0,2,1,1,1
183642,1,3,1,1,1
183642,2,6,2,1,1
183642,3,6,2,1,1
183643,0,0,0,0,0
183643,1,2,0,0,0
183643,2,3,0,0,0
183643,3,3,0,0,0
183646,0,1,0,0,0
183646,1,2,1,0,0
183646,2,2,1,1,1
183646,3,2,1,1,1
103777,0,3,0,1,1
103777,1,5,0,2,2
103777,2,7,0,2,2
103777,3,9,0,3,3
103777,4,11,1,3,3
140642,0,2,0,0,0
140642,1,3,0,1,1
140642,2,4,0,2,2
157926,0,2,0,0,0
157926,1,5,0,0,0
157926,2,6,1,1,1
165222,0,0,0,0,0
165222,1,0,0,1,1
165222,2,0,0,2,1
165222,3,0,1,2,1
165222,4,0,1,2,1
150888,0,3,0,0,0
150888,1,5,1,1,1
150888,2,6,2,1,1
109933,0,1,0,0,0
109933,1,2,2,0,0
109933,2,2,2,0,0
109933,3,3,2,0,0
109933,4,4,3,0,0
148846,0,2,0,0,0
148846,1,4,0,1,1
148846,2,6,0,1,3
148846,3,7,1,1,3
183663,0,1,0,0,0
183663,1,1,0,0,0
183663,2,2,0,1,1
183663,3,2,0,1,1
183665,0,0,0,0,0
183665,1,0,2,0,0
183665,2,0,2,0,0
183665,3,0,2,0,0
173426,0,1,0,0,0
173426,1,3,0,1,1
173426,2,3,0,1,1
183667,0,3,0,1,1
183667,1,5,0,2,2
183667,2,6,0,2,2
173429,0,3,1,1,1
173429,1,4,1,2,3
173429,2,4,1,2,3
173429,3,4,1,2,3
183671,0,2,0,1,1
183671,1,5,1,3,3
183671,2,6,2,3,3
5496,0,0,0,0,1
5496,1,5,0,2,3
5496,2,5,0,2,3
5498,0,3,0,0,0
5498,1,5,0,0,0
5498,2,6,1,0,0
5499,0,2,0,1,1
5499,1,3,3,2,1
5499,2,3,4,2,1
5499,3,4,5,2,1
111996,0,1,0,0,0
111996,1,2,1,0,0
111996,2,6,3,0,0
111996,3,7,4,0,0
160661,0,0,3,1,1
160661,1,0,3,1,1
160661,2,0,4,1,1
5505,0,0,0,1,1
5505,1,0,0,1,1
5505,2,0,1,1,1
5505,3,0,1,1,1
5507,0,3,0,0,0
5507,1,6,1,0,0
5507,2,6,1,0,0
165252,0,0,5,2,2
165252,1,0,6,2,2
165252,2,0,8,3,3
165252,3,0,8,3,3
109957,0,1,1,1,1
109957,1,2,1,1,1
109957,2,4,1,2,2
109957,3,4,1,2,2
107910,0,0,0,1,0
107910,1,1,0,2,1
107910,2,1,1,2,2
107910,3,1,1,2,2
107910,4,1,1,4,4
144777,0,0,0,0,0
144777,1,0,0,2,1
144777,2,0,0,2,1
144777,3,0,0,2,1
165259,0,1,0,0,0
165259,1,2,0,0,0
165259,2,4,0,1,1
165259,3,4,0,1,1
178106,0,2,3,0,0
178106,1,3,3,0,0
178106,2,3,3,0,0
183696,0,0,1,0,0
183696,1,0,3,1,0
183696,2,1,5,2,0
183696,3,2,6,2,0
165265,0,0,0,0,0
165265,1,2,0,0,1
165265,2,4,0,0,1
165265,3,4,0,0,1
120213,0,0,0,0,0
120213,1,0,0,1,1
120213,2,1,0,1,1
120213,3,1,0,2,2
120213,4,1,0,2,2
5526,0,1,0,0,0
5526,1,5,0,0,0
5526,2,8,1,1,1
5526,3,8,1,1,1
5528,0,2,0,4,2
5528,1,3,0,5,3
5528,2,9,0,6,4
5528,3,12,2,6,4
5528,4,12,2,6,4
148895,0,3,1,0,0
148895,1,4,2,0,0
148895,2,5,3,0,0
103840,0,3,0,0,0
103840,1,3,0,0,0
103840,2,4,1,0,0
103840,3,5,2,1,1
103840,4,5,3,2,2
159140,0,0,0,1,1
159140,1,0,1,1,1
159140,2,1,2,1,1
159140,3,2,2,1,1
159140,4,2,2,1,1
165287,0,0,0,0,0
165287,1,0,0,1,1
165287,2,0,0,1,1
159148,0,5,1,0,0
159148,1,6,2,0,0
159149,0,0,0,2,0
159149,1,0,0,2,0
159149,2,0,0,2,0
159150,0,0,0,1,0
159150,1,0,0,1,0
159150,2,0,0,1,0
159150,3,1,1,1,0
183728,0,0,0,2,2
183728,1,5,1,2,2
183728,2,5,1,2,2
177595,0,0,0,0,0
177595,1,2,2,2,2
177595,2,2,2,2,2
120254,0,0,0,0,0
120254,1,0,0,0,0
120254,2,1,0,5,6
120254,3,1,2,6,7
5568,0,0,0,0,0
5568,1,1,0,1,1
5568,2,1,0,1,1
165313,0,0,5,0,0
165313,1,1,7,1,1
165313,2,1,7,1,1
113227,0,0,0,0,0
113227,1,1,0,1,1
113227,2,4,1,2,3
155076,0,1,1,0,0
5575,0,1,0,1,1
5575,1,3,0,2,2
5575,2,4,0,2,2
5575,3,7,1,2,2
5575,4,7,1,2,2
5575,5,7,1,2,2
177612,0,0,2,0,0
177612,1,0,4,0,0
177612,2,1,5,0,0
6051,0,0,0,0,0
6051,1,3,0,0,0
6051,2,4,0,2,1
6051,3,7,1,3,3
6051,4,12,3,3,3
6051,5,12,3,3,3
114133,0,1,0,2,1
114133,1,2,0,2,1
114133,2,5,0,3,2
114133,3,6,1,3,2
177631,0,1,1,1,1
177631,1,1,1,1,1
177631,2,1,1,1,1
177631,3,1,1,1,1
159191,0,0,0,1,1
159191,1,0,0,1,2
159191,2,2,0,3,4
109981,0,2,0,2,1
109981,1,3,1,3,2
109981,2,5,2,4,3
109981,3,5,2,5,4
6735,0,0,0,0,0
6735,1,0,1,1,1
6735,2,0,1,1,1
6735,3,0,1,2,2
6735,4,3,4,3,3
6735,5,4,5,3,3
107999,0,3,1,4,1
107999,1,5,1,4,1
107999,2,6,2,4,1
177638,0,0,0,0,0
177638,1,2,0,0,0
177638,2,2,0,0,0
152672,0,1,0,0,0
152672,1,4,0,0,0
152672,2,4,0,0,0
5031,0,1,0,0,0
5031,1,5,0,3,2
5031,2,5,0,5,3
5031,3,5,0,7,4
5031,4,5,0,9,6
5031,5,6,1,9,6
120300,0,2,0,1,1
120300,1,4,0,1,1
120300,2,5,0,3,3
120300,3,5,0,3,3
157167,0,4,0,0,0
157167,1,7,0,2,1
157167,2,7,0,2,1
105969,0,2,1,0,0
105969,1,4,2,1,1
105969,2,4,2,1,1
105969,3,4,2,1,1
152699,0,0,0,1,1
152699,1,2,0,1,1
152699,2,4,1,1,1
166825,0,4,3,0,0
166825,1,5,3,0,0
166825,2,5,3,1,1
177659,0,0,0,0,1
177659,1,2,0,0,1
177659,2,2,0,0,1
120317,0,1,1,0,0
120317,1,3,1,2,2
120317,2,4,1,3,3
120317,3,4,1,3,3
120317,4,5,1,3,3
120317,5,5,1,3,3
142846,0,1,1,0,0
142846,1,4,3,0,0
142846,2,4,3,0,0
161470,0,0,0,0,0
161470,1,3,1,2,2
161470,2,4,1,2,2
161470,3,4,1,2,2
104704,0,4,2,0,0
104704,1,7,2,2,2
104704,2,9,3,2,2
104704,3,10,3,2,2
104704,4,11,4,2,2
163330,0,4,0,1,1
163330,1,6,1,1,1
163330,2,6,1,1,1
120328,0,5,1,0,0
120328,1,7,1,0,1
120328,2,10,1,1,2
120328,3,11,2,1,2
5641,0,0,3,0,0
5641,1,1,5,1,0
5641,2,1,6,1,0
5641,3,1,6,2,1
5641,4,1,6,2,1
5641,5,1,6,3,2
5643,0,1,3,0,0
5643,1,1,6,0,0
5643,2,4,10,0,1
5643,3,4,10,0,1
5647,0,0,1,0,0
5647,1,0,1,0,0
5647,2,0,1,1,1
5647,3,0,1,1,1
157207,0,1,0,0,0
157207,1,3,0,1,1
157207,2,3,0,2,2
5658,0,1,0,0,0
5658,1,3,0,0,0
5658,2,7,0,0,1
5658,3,8,1,0,1
5661,0,0,0,0,0
5661,1,0,2,1,1
5661,2,1,3,1,1
159262,0,0,0,1,1
159262,1,3,1,1,1
159262,2,5,2,1,1
108464,0,1,0,0,0
108464,1,2,0,0,0
108464,2,3,0,0,0
108464,3,4,1,0,0
157222,0,0,0,1,1
157222,1,1,2,6,4
176049,0,2,0,0,0
176049,1,4,0,0,0
176049,2,5,0,0,0
176049,3,6,1,0,0
5672,0,2,0,0,0
5672,1,4,0,0,0
5672,2,5,0,0,0
5672,3,6,1,0,0
5678,0,0,0,1,1
5678,1,1,2,1,1
5678,2,1,2,2,2
5678,3,2,4,2,2
5678,4,2,4,2,2
163376,0,1,0,0,0
163376,1,1,0,0,0
163376,2,3,0,2,2
163376,3,3,0,2,2
5682,0,0,0,0,0
5682,1,3,0,0,0
5682,2,7,3,1,1
5682,3,10,3,1,1
5682,4,10,3,3,2
163383,0,1,1,0,0
163383,1,1,3,0,0
163383,2,2,4,0,0
153493,0,3,2,0,0
153493,1,3,2,0,0
157261,0,1,0,2,0
157261,1,2,0,4,1
157261,2,2,0,4,1
5714,0,3,1,0,1
5714,1,3,2,0,1
5714,2,3,5,0,1
5714,3,3,5,0,1
157271,0,2,0,0,0
157271,1,6,0,0,0
157271,2,6,0,0,0
5721,0,1,0,1,1
5721,1,1,0,1,1
5721,2,1,0,1,1
5721,3,2,0,1,4
5721,4,2,0,1,4
5724,0,0,0,2,1
5724,1,0,0,5,2
5724,2,0,0,5,2
145338,0,0,0,0,0
145338,1,0,0,0,0
145338,2,3,0,1,0
145338,3,3,0,1,0
108128,0,1,1,0,0
108128,1,2,1,0,0
108128,2,4,2,0,0
108128,3,5,3,0,0
181868,0,2,0,0,0
181868,1,2,0,1,1
181868,2,2,0,1,1
175181,0,1,0,0,0
175181,1,2,2,0,0
175181,2,2,2,0,0
175181,3,2,2,0,0
101651,0,1,0,2,0
101651,1,1,0,2,0
101651,2,1,0,2,0
101651,3,1,0,2,0
101651,4,1,0,3,0
101651,5,1,0,3,0
5748,0,0,0,0,0
5748,1,1,1,0,0
5748,2,2,3,1,1
5748,3,3,3,3,3
5748,4,3,3,3,3
151636,0,1,0,0,0
151636,1,1,0,0,0
151636,2,2,1,1,1
5756,0,1,1,0,0
5756,1,1,1,1,1
5756,2,2,2,1,1
5756,3,2,2,1,1
102016,0,1,0,1,1
102016,1,1,0,2,2
102016,2,1,0,2,2
102016,3,2,1,2,2
142857,0,1,0,0,0
142857,1,1,0,1,1
142857,2,3,0,1,1
142857,3,5,0,1,1
142857,4,6,1,1,1
116364,0,1,2,0,1
116364,1,1,2,1,4
116364,2,1,2,1,4
116364,3,1,2,3,6
116364,4,1,2,3,6
116364,5,2,3,3,6
188047,0,0,0,0,0
188047,1,1,0,2,2
188047,2,1,0,2,2
188047,3,1,0,3,3
5776,0,0,0,1,0
5776,1,0,0,2,0
5776,2,0,0,3,1
188050,0,1,0,0,0
188050,1,4,2,1,0
188050,2,5,2,1,0
188050,3,5,2,1,0
188052,0,3,2,0,0
188052,1,3,2,1,1
188052,2,4,2,1,1
188053,0,0,0,0,0
188053,1,1,0,0,0
188053,2,1,0,0,0
188056,0,0,4,2,1
188056,1,1,4,2,1
188056,2,1,4,2,1
188057,0,0,1,0,0
188057,1,0,1,2,2
188057,2,0,1,3,2
188057,3,0,1,3,2
5787,0,4,0,2,1
5787,1,6,0,2,1
5787,2,9,0,2,1
5787,3,9,0,2,1
5788,0,0,0,1,1
5788,1,2,0,2,2
5788,2,2,0,2,2
5788,3,3,0,3,3
188061,0,0,0,0,0
188061,1,1,0,0,0
188061,2,1,1,0,0
188061,3,2,2,0,0
5792,0,0,0,0,0
5792,1,0,1,1,1
5792,2,0,2,1,1
5792,3,1,3,1,1
188067,0,0,0,1,1
188067,1,0,0,2,2
188067,2,0,0,2,2
188067,3,0,0,2,2
188068,0,2,0,0,0
188068,1,2,1,2,2
188068,2,2,3,2,2
188068,3,3,4,2,2
188070,0,1,0,0,0
188070,1,2,0,0,0
188070,2,3,0,0,0
188070,3,3,0,0,0
5801,0,0,0,0,0
5801,1,1,0,0,0
5801,2,3,0,0,0
5801,3,3,0,0,0
122538,0,0,0,0,0
122538,1,1,0,0,0
122538,2,1,3,1,1
122538,3,1,4,1,1
122538,4,1,4,1,1
181931,0,1,0,0,0
181931,1,2,0,0,0
181931,2,2,0,0,0
188077,0,1,0,0,0
188077,1,2,1,0,0
188077,2,3,1,0,0
188077,3,3,1,0,0
188080,0,1,0,0,0
188080,1,1,0,1,1
188080,2,3,0,2,2
188080,3,3,0,2,2
121545,0,0,0,1,1
121545,1,2,0,2,2
121545,2,5,1,2,2
121545,3,7,2,2,2
121545,4,8,2,2,2
121545,5,8,2,2,2
105010,0,0,0,0,0
105010,1,4,0,0,0
105010,2,5,0,1,1
105010,3,5,0,1,1
5812,0,0,0,0,0
5812,1,0,0,0,0
5812,2,3,5,1,1
5812,3,3,5,1,1
5815,0,0,0,2,2
5815,1,1,0,3,2
5815,2,3,0,4,2
5815,3,3,0,4,2
4558,0,1,0,0,0
4558,1,5,0,0,0
4558,2,6,1,0,0
173753,0,1,0,0,0
173753,1,2,2,0,0
173753,2,2,2,0,0
5822,0,0,0,0,0
5822,1,2,1,0,1
5822,2,3,1,1,1
5822,3,3,3,1,1
5822,4,3,3,1,1
188099,0,1,0,0,0
188099,1,5,0,2,2
188099,2,5,0,2,2
108228,0,0,0,0,0
108228,1,0,3,1,1
108228,2,0,3,2,2
108228,3,0,3,2,2
108228,4,0,4,3,3
108228,5,0,4,3,3
108228,6,0,4,3,3
161477,0,1,0,0,0
161477,1,5,1,0,0
161477,2,6,2,0,0
173767,0,0,0,0,0
173767,1,4,0,1,1
173767,2,4,0,1,1
188105,0,2,1,1,1
188105,1,3,1,1,1
188105,2,3,1,1,1
161482,0,0,0,0,0
161482,1,1,1,2,0
161482,2,1,1,2,0
5835,0,5,1,0,0
5835,1,7,1,1,1
5835,2,8,1,1,1
4485,0,0,0,1,0
4485,1,0,2,3,1
4485,2,0,2,3,1
161488,0,2,0,0,0
161488,1,4,1,0,0
161488,2,4,1,0,0
188115,0,0,0,0,0
188115,1,0,1,2,1
188115,2,0,3,2,1
188115,3,0,3,2,1
188116,0,1,1,1,1
188116,1,1,1,2,1
188116,2,1,1,2,1
188116,3,1,1,2,1
188119,0,0,0,0,0
188119,1,0,1,0,0
188119,2,1,1,0,0
188119,3,1,1,1,1
188120,0,0,0,1,1
188120,1,0,0,1,1
188120,2,0,0,1,1
188120,3,0,0,1,1
6605,0,1,0,0,0
6605,1,1,0,0,0
6605,2,3,1,0,0
6605,3,4,1,0,0
6605,4,4,1,0,0
188123,0,2,0,0,0
188123,1,3,1,1,0
188123,2,3,1,1,0
188124,0,1,0,0,0
188124,1,2,1,0,0
188124,2,2,1,0,0
161502,0,0,0,0,0
161502,1,3,0,0,0
161502,2,3,0,0,0
5856,0,0,0,0,0
5856,1,1,1,1,1
5856,2,1,1,1,1
5856,3,1,1,2,2
155600,0,2,0,0,0
155600,1,2,0,0,0
155600,2,3,0,0,0
188131,0,2,1,0,0
188131,1,6,1,0,0
188131,2,7,1,0,0
188133,0,0,0,0,0
188133,1,1,2,0,0
188133,2,2,7,0,0
188133,3,2,7,0,0
173798,0,2,2,0,0
173798,1,3,2,1,1
173798,2,3,2,1,1
188136,0,1,1,0,0
188136,1,2,2,0,0
188136,2,3,4,0,0
188136,3,3,4,0,0
5865,0,1,1,0,0
5865,1,4,2,1,1
5865,2,5,3,1,1
5865,3,6,4,2,2
5868,0,0,1,0,0
5868,1,0,1,1,0
5868,2,0,2,2,1
5868,3,0,2,2,1
188142,0,1,0,1,1
188142,1,2,0,1,1
188142,2,3,0,1,1
188142,3,3,0,1,1
188150,0,0,0,0,0
188150,1,4,0,1,1
188150,2,5,0,1,1
188150,3,6,1,1,1
106238,0,0,1,1,1
106238,1,1,2,1,1
106238,2,1,2,1,2
106238,3,1,2,1,2
188168,0,0,1,1,1
188168,1,1,1,2,2
188168,2,2,1,3,3
188168,3,4,2,3,3
170626,0,0,1,0,0
170626,1,0,2,1,1
170626,2,0,5,1,1
170626,3,0,5,1,1
123181,0,0,1,1,1
123181,1,0,3,2,2
123181,2,1,4,3,3
123181,3,2,5,4,4
123181,4,2,5,5,5
123181,5,2,5,5,5
188177,0,0,0,0,0
188177,1,1,1,0,0
188177,2,2,1,0,0
188177,3,3,2,0,0
188179,0,0,0,1,1
188179,1,0,0,2,2
188179,2,0,0,3,2
188179,3,0,0,3,2
161562,0,2,0,0,0
161562,1,5,0,0,0
161562,2,5,0,0,0
108316,0,0,0,0,0
108316,1,1,0,0,0
108316,2,2,0,1,1
108316,3,6,1,1,1
108316,4,6,1,1,1
108317,0,0,0,1,1
108317,1,0,0,4,2
108317,2,5,3,7,3
108317,3,5,3,7,3
161566,0,0,0,0,0
161566,1,2,0,0,0
161566,2,3,1,0,0
165665,0,3,0,1,0
165665,1,3,0,1,1
165665,2,3,0,1,1
110370,0,0,0,0,0
110370,1,1,0,0,0
110370,2,2,1,0,0
110370,3,2,1,1,1
108323,0,0,0,0,0
108323,1,0,0,0,0
108323,2,3,1,0,1
108323,3,3,1,1,3
104228,0,0,0,0,0
104228,1,0,0,1,1
104228,2,1,1,1,1
104228,3,2,2,2,2
104228,4,2,2,2,2
5926,0,3,0,0,0
5926,1,5,0,1,1
5926,2,6,0,1,1
5926,3,7,1,1,1
5927,0,0,0,1,0
5927,1,1,0,1,0
5927,2,2,0,3,3
5927,3,2,0,5,5
165679,0,0,0,1,1
165679,1,1,0,1,1
165679,2,2,1,1,1
122674,0,0,0,0,0
122674,1,0,0,2,2
122674,2,2,0,2,2
122674,3,4,2,3,3
122674,4,4,2,3,3
5939,0,1,1,0,0
5939,1,1,2,1,0
5939,2,1,2,1,0
5939,3,1,2,1,0
181897,0,1,0,0,0
181897,1,4,0,0,0
181897,2,4,0,0,0
5954,0,1,0,2,0
5954,1,1,0,3,0
5954,2,1,1,3,0
5954,3,2,3,3,0
5954,4,2,3,3,0
165700,0,1,0,0,0
165700,1,2,0,0,0
165700,2,4,0,0,0
165700,3,4,0,0,0
104262,0,4,1,1,1
104262,1,5,1,1,1
104262,2,10,3,2,2
104262,3,10,3,2,2
188044,0,0,0,2,2
188044,1,0,0,2,2
188044,2,1,0,3,3
188044,3,1,0,3,3
180043,0,0,0,0,0
180043,1,1,0,1,1
180043,2,2,0,1,1
180043,3,2,0,1,1
5965,0,3,0,0,0
5965,1,5,1,0,0
5965,2,6,1,0,0
5965,3,6,1,0,0
148109,0,3,0,0,0
148109,1,5,0,0,0
148109,2,5,0,0,0
110422,0,0,1,0,0
110422,1,4,2,0,0
110422,2,5,3,0,0
110422,3,5,3,0,0
110422,4,7,3,0,0
110422,5,7,3,0,0
5975,0,0,0,1,1
5975,1,2,4,1,1
5975,2,3,4,1,1
5975,3,3,4,1,1
175965,0,2,1,0,0
175965,1,3,1,0,0
175965,2,5,1,0,0
175965,3,6,2,0,0
159596,0,1,1,1,1
159596,1,2,1,1,1
159596,2,2,1,2,2
106350,0,2,0,1,1
106350,1,5,1,1,1
106350,2,8,2,2,2
106350,3,8,2,3,3
171888,0,0,0,0,0
171888,1,1,0,1,1
171888,2,3,1,1,1
153457,0,1,2,2,1
153457,1,1,4,2,1
153457,2,1,4,2,1
108404,0,0,0,0,0
108404,1,0,0,1,2
108404,2,1,3,2,3
108404,3,2,4,3,4
108404,4,2,4,3,4
175992,0,0,0,2,1
175992,1,1,0,2,1
175992,2,1,0,3,2
175992,3,1,0,3,2
108411,0,1,1,1,0
108411,1,4,1,1,0
108411,2,7,2,1,0
108411,3,7,2,1,0
175997,0,1,0,1,1
175997,1,3,0,1,1
175997,2,4,0,1,1
175997,3,4,0,1,1
175999,0,0,0,0,0
175999,1,2,1,0,0
175999,2,4,2,0,0
171904,0,6,0,1,1
171904,1,7,0,1,1
171904,2,7,0,1,1
176004,0,2,3,0,0
176004,1,2,3,1,1
6021,0,3,0,1,0
6021,1,6,0,1,0
6021,2,8,0,2,1
6021,3,9,0,4,2
6021,4,9,0,4,2
176007,0,0,0,0,0
176007,1,0,0,2,2
176007,2,1,0,2,2
176007,3,1,0,2,2
107500,0,1,1,1,1
107500,1,1,1,2,2
107500,2,3,1,2,3
107500,3,3,1,2,3
176010,0,3,2,0,0
176010,1,4,2,0,0
176010,2,4,2,1,1
155538,0,2,0,0,1
155538,1,3,0,0,1
155538,2,3,0,0,1
176019,0,0,0,1,1
176019,1,0,0,2,1
176019,2,1,0,2,1
176019,3,1,0,2,1
118677,0,0,0,2,0
118677,1,1,1,2,0
118677,2,1,1,3,1
118677,3,2,1,4,2
118677,4,2,1,4,2
145303,0,1,0,0,0
145303,1,1,0,0,0
145303,2,2,0,0,0
145303,3,3,0,0,0
145303,4,3,0,0,0
183620,0,2,1,0,0
183620,1,4,2,1,1
183620,2,6,2,2,2
183620,3,6,2,2,2
145310,0,3,0,0,0
145310,1,5,0,1,1
145310,2,6,1,1,1
176032,0,2,1,0,0
176032,1,2,2,1,1
176032,2,2,2,2,3
176034,0,0,0,0,0
176034,1,0,0,0,0
176034,2,0,0,0,0
176034,3,0,0,1,0
145315,0,1,1,0,0
145315,1,1,7,0,0
145315,2,1,7,0,0
6052,0,0,0,0,0
6052,1,1,0,0,0
6052,2,3,0,0,0
6052,3,4,0,0,0
6052,4,5,1,0,0
6053,0,2,0,2,2
6053,1,4,1,5,4
6053,2,7,1,5,4
6053,3,7,1,5,4
145319,0,0,0,1,0
145319,1,0,0,1,0
6056,0,1,0,0,0
6056,1,5,0,0,0
6056,2,6,0,0,0
6056,3,7,0,0,0
6056,4,7,0,0,0
6064,0,0,0,1,0
6064,1,1,0,1,0
6064,2,3,0,1,0
6064,3,3,0,1,0
6065,0,1,1,0,0
6065,1,1,1,0,0
6065,2,2,1,0,0
6065,3,2,1,0,0
6065,4,3,2,0,0
6065,5,5,3,1,1
